"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"BCAP29",2356.16007262525,2413.98955584625,2634.84046043096,2235.70375041674,2509.90653683335,2405.03307439833,2369.32374126663,2490.22284552295,2499.03625874021,2529.10048306962
"BCAP31",7308.26407101788,7220.22146329168,7391.27524619006,7559.1648582985,7427.51099123983,7224.68786822813,7469.91282590925,7452.65531060366,7210.29448755905,7506.39063876209
"BCAS1",204.57451984936,170.238595892847,490.552272027935,162.729131151659,5183.38226584816,169.104089938177,162.486489770103,160.360283643436,166.089915310846,646.375289446595
"BCAS2",1206.93450828838,1176.12080907858,1096.84291500448,1115.18454595054,1064.34623999338,1144.53145449752,1200.18374010468,1092.32131271994,1103.82496571071,1143.49984134483
"BCAS3",1412.40028896538,1273.14686872343,1347.08633703149,1340.46865200004,1288.5526903273,1324.13668136704,1476.12421887083,1316.39595375417,1292.79134361479,1325.35512951604
"BCAT1",744.775784206527,982.821979866775,1140.04541305776,830.801553843628,761.992309898156,874.765894681978,799.5640814199,934.578047395969,852.38819523443,990.259021387338
"BCAT2",1399.95313989324,1207.36662447747,1356.87100097794,1321.78916784841,1171.19774912983,1418.33995019933,1227.3000349001,1284.88172536387,1344.88797276023,1383.58276584931
"BCCIP",1439.31151088182,1478.50181337997,1450.34670155489,1428.04872427927,1419.92814462566,1397.98246764867,1444.303983956,1431.30754593308,1421.68504538871,1449.7830208692
"BCKDHA",1536.16935958874,1529.58276067912,1525.60726916556,1560.42923355072,1556.08490604369,1567.59423408793,1527.80985081732,1552.24869738177,1537.95042630097,1534.78085413015
"BCKDHB",591.312413303856,530.386136621354,620.272908753192,558.898871071993,570.735128354758,619.620005362018,645.126552437432,542.911080258945,539.16469485635,584.605175458856
"BCKDK",2542.58649515712,2521.29598842741,2706.14430724677,2530.97448001755,2538.12644958862,2697.79466072017,2610.889154942,2608.804547599,2555.43287361268,2683.28790648358
"BCL10",378.831746216041,414.92221372878,378.753281421266,283.725960409533,399.432103157893,381.342360644576,383.594681481159,340.383127235295,395.447730805678,416.138089962686
"BCL2",1335.1568068595,1150.4319360869,1182.55003424086,1309.98190703724,1167.78871855612,1193.35890110826,1166.53042266778,1201.37474710599,1195.65462609244,1156.60896029659
"BCL2A1",60.3757998969731,104.045282435308,47.8998099493002,54.2659856965877,58.0308671973324,45.8980719632088,58.6786559778827,45.8224264930706,52.8150461438197,61.719726708537
"BCL2L1",7622.39117866702,8595.09013161055,10219.669587079,7345.74309033196,8759.99835545803,9243.6098624078,8411.99520963114,8242.45198820484,8830.32083301118,8987.57769814262
"BCL2L11",884.515991692024,869.487376218528,904.213987417564,870.215030862339,845.78706712751,877.583507556226,942.482089636557,913.880860100045,848.072272012755,847.639520236054
"BCL2L13",2893.73405931167,2810.88854191122,2736.060411527,2916.80201432305,2742.74918822871,2691.24002371882,3299.30968065487,2815.82262197333,2726.01904972971,2967.74759083413
"BCL2L2",3380.40656940786,3643.20906308984,3252.54432746962,3739.42329369061,3610.62300799849,3307.38340841434,3723.81386324961,3364.95032033224,3544.60339683307,3445.73718781124
"BCL3",2122.97655528813,1842.40541411154,1792.970883713,2136.74916544074,1895.41658844968,1867.24109509818,2304.83293401456,2024.38434275146,2154.13487168069,2175.54224171459
"BCL6",15946.6141817066,10593.7819485111,10680.8511245462,13471.511208148,11176.0213600343,11836.2542570995,16354.2186169499,12208.0683367602,14418.2353704834,13175.3795833331
"BCL7A",964.071599082731,812.948658932426,794.529244947485,932.188352275475,744.412238897956,870.72489983073,814.586373015664,811.653386289358,879.066931156449,808.299328078349
"BCL7B",2457.34449558623,2575.64894027701,2517.20086327624,2473.54186508518,2519.13314837531,2326.55467834074,2509.09596284824,2628.05835495229,2486.04719876642,2476.50505115419
"BCL7C",861.712096896938,911.624318537031,897.316055852541,872.025128217073,868.120032936201,860.321608929924,874.407045960814,858.575279746843,870.790088427153,911.239660091435
"BCL9",1192.25092885004,1064.50417395805,1160.41870678038,1109.62922564596,1088.39103521283,1234.36498536173,1138.5147474133,1097.94480826118,1117.62766263023,1090.49135286957
"BCLAF1",6321.46129793496,6044.61613466195,6078.31468549375,6013.60466555751,6066.91756782798,6154.47137975205,6087.65839764842,5977.15726157097,6122.98032879285,5987.69437860688
"BCOR",1626.0365984252,1466.83923545581,1828.90417419335,1564.15494136231,1628.34217303858,1645.8537982915,1503.8519202754,1343.63192693231,1589.30615822283,1487.12871083602
"BCORL1",790.29702164392,729.181942170453,759.21254913818,840.863814750246,742.791647788176,857.06900642178,767.391616470531,788.90352280242,760.686672795613,674.622094819419
"BCR",4712.22030661412,4330.06272803801,4237.64616200671,4642.87436634977,4768.88655372357,4681.88960285539,4481.1471086011,4291.38425397621,4701.73858938359,5041.15376338992
"BCS1L",962.938098024464,977.602418961446,917.543782636224,961.764164116702,868.862368708383,867.869937068345,932.754327669307,897.489247786002,905.735495749604,969.202820123961
"BDH1",1172.85082021448,1227.234260739,881.915705078282,1094.89996421095,1094.21914219649,1076.316327694,1166.05972143261,1244.21813555568,968.69020915622,882.94230553829
"BDH2",344.350721161919,318.481860787275,329.529118535572,321.572403032075,373.330715987,323.993432720018,319.365661299869,328.484628290391,342.881544015145,371.570870951206
"BECN1",1786.95500054785,1703.00231526779,1912.2749953441,1896.38696328176,1878.93294842311,1905.81461958553,1761.90019646961,1791.59361620251,1864.71036502724,1809.94713650253
"BEST1",5025.9221245978,5428.21735883102,4232.67596370493,3977.78714081502,3846.77257234477,6001.84727056897,4258.08752307557,4004.11843962689,4857.11144677719,3519.44725919072
"BET1",472.96651569053,503.848851672531,490.889427986917,445.868510065969,474.239580340117,443.879755896741,457.754020525726,485.134463411613,476.437935039001,459.616844103504
"BET1L",1629.57990982251,1577.90285730273,1734.53586359078,1708.65696720301,1673.07738631075,1687.39215175843,1651.57011736135,1709.05194031874,1742.47516821941,1735.62470386726
"BEX4",2237.08032977418,903.784196314936,1617.49834226359,1564.3848805543,1363.59035105287,1792.60116929981,851.674826658803,1122.68941495144,1086.96840957533,1490.40656650777
"BFAR",1605.04424166678,1670.20280796285,1718.50659631114,1554.11419837278,1708.74830328041,1615.01337531863,1625.688514637,1577.22798674717,1667.23826095386,1717.85847134693
"BGN",6307.17623158595,7166.57361143523,22444.3606298495,11076.1569157822,20232.5700239469,20198.7762894146,12835.314819276,20826.3014152581,19210.1259797658,20642.2483063904
"BHLHB9",276.350788471766,260.765946745353,262.4369325481,266.253273687596,261.603618245997,262.773596082886,263.92374510217,262.149585330861,261.215996999133,261.115945058808
"BHLHE40",14015.7176186731,11161.6872369822,12366.5024737888,10973.8982728694,16745.2594082211,11761.7903246841,14525.6234177325,11962.0294779346,14246.1139439783,16591.7107221916
"BHLHE41",833.610319113634,1394.40101642247,1258.87270196629,860.601797410031,1508.2448449821,1319.94585212518,1234.63064372379,1252.67689860828,1100.84680199208,1421.96432795316
"BICD1",625.853581278874,672.867873676996,610.228552054287,682.526999686766,655.085376662641,610.991774180717,680.129507990516,659.07554295791,618.021943182319,630.471719372866
"BICD2",2968.77556236768,3133.50050207085,2651.29932974322,3440.15297989707,2650.60698313516,2780.25225365604,3042.05379545712,2955.9817044522,2811.00624862841,2872.52540606667
"BIN1",2492.47789154576,3841.99467561993,5622.18461687653,5191.50318886537,5026.11031636054,5606.99622077741,4116.05224370572,3287.66436159511,5119.97565280057,4861.79540817556
"BIN2",259.521021738205,202.163210530961,210.957473834805,241.333923620792,232.300780406589,245.688994568236,238.696329017289,266.043966691864,270.595514490446,257.041180159416
"BIN3",424.143995827217,413.270677771961,329.876653756816,415.611574011375,469.719634303878,383.580556981034,395.770676371159,418.569634143283,441.881384919515,408.08291130248
"BIRC2",1896.87685255571,2026.94370878407,1927.57073499346,1933.89633935108,1969.99938505896,1900.18840011135,1888.59562566409,1899.28703585013,1887.44330833291,1917.08106844495
"BIRC3",479.518739994654,1129.23230494247,786.312615691681,444.075896525052,794.63471645044,664.596620132436,702.436522953193,588.285716931139,866.232366937811,565.006575935644
"BLCAP",5842.05585930143,5598.02294728948,4831.00807106068,4874.46428077009,5227.18885355551,4598.62358614629,4612.64103082598,4845.20113360321,4774.38582039839,5564.27221940533
"BLM",178.913707711431,160.439681661072,132.212019209483,181.432452778698,134.320209601227,156.114269427288,162.066271514927,158.151089158898,133.235463390761,159.625560451749
"BLMH",1442.06232248823,1194.31031630543,1367.57122960833,1532.55972213444,1249.64701779177,1488.38698221393,1416.73722287911,1557.15571711827,1260.71213137723,1356.12952841113
"BLNK",85.5019175238873,70.5941948530855,73.0888829369506,77.5602344727037,104.090904234289,69.9817237413014,80.7703777271414,67.0682863670518,86.9659042500918,88.5421798065317
"BLOC1S1",1592.2911376193,1580.14591425467,1586.77064087916,1603.17367234749,1622.00437582843,1580.96400259158,1576.12042331742,1578.84845598446,1579.82966680402,1574.98163341998
"BLVRA",1158.84720659502,1217.97392666248,1356.51502420698,1215.41999547552,1170.07466092403,1200.96243174872,1240.12376247468,1244.87638671271,1260.07616247242,1278.56829459913
"BLVRB",1900.448013702,1673.02613137082,2133.22734017722,1644.65653284884,1887.67494951441,1913.72938420839,2193.7029188649,1723.10624536968,1692.77551871068,2351.33446228742
"BMP1",1707.19482684663,1893.87826665969,1544.47227927368,1820.68412347854,1741.97049419675,1694.1455727609,1916.93375361854,1854.32911494868,1741.82501627428,2036.73096356048
"BMP2K",421.250482040405,450.086103994697,464.747281245736,416.984562829382,464.188010682669,474.62133244095,436.592328444717,469.181606395392,474.787061063388,422.165526576817
"BMP6",198.432360971478,200.224382470598,199.966135957399,206.426376327526,199.793551062802,205.999138962276,199.559681302292,199.973848015304,200.11724953035,200.60100617357
"BMP8A",33.0590048342455,33.1584899483913,33.1949698285076,33.163341815118,33.1183649464585,33.2401809496475,33.2446580628522,33.2983146992422,33.2132854089538,33.1680069782307
"BMP8B",183.176352737528,181.478028176656,184.16068588161,193.557823402838,181.137678656755,182.472410554159,181.64157979807,185.104381676292,183.249054645316,181.157036369648
"BMPR1A",941.784574028169,1003.552554423,999.289880538281,742.051241132954,963.549099122417,949.06303863271,990.426095330915,888.158950560336,1042.69326163382,880.342614135229
"BMPR2",3505.11423196507,3627.15937572471,3553.77455358799,3315.48073815692,3807.52915764403,3712.81772846377,3492.76416679017,3570.02443369091,3762.29296468343,3481.33641537384
"BMS1",2193.64471814779,2232.45135779433,2090.1707153205,2214.80455014418,2150.87097131255,2254.81097497043,2137.38007383023,2153.53472499553,2206.31027990242,2156.8109462411
"BNC2",193.059445611157,194.34411736277,197.174001248533,193.44167560855,194.828153026351,198.14627210674,197.057466814324,195.540896591363,197.028337375764,199.354091672306
"BNIP1",296.041155484963,325.621103428374,320.846293084217,295.3081896187,294.602530563658,296.185856161051,316.436579395377,296.534492271153,298.373924309535,299.29728544221
"BNIP2",2861.50049515638,3140.47807693026,2842.33303293705,2751.92662704833,3053.93583181938,2879.12119172549,2861.83121204855,2849.77996996665,3063.74394881496,2950.81695875225
"BNIP3",2662.94267770696,2366.85739403628,2148.82723718422,2330.48273820162,1470.57485590361,2014.01125266756,2687.24836485406,2179.14711964454,1950.03527794764,1899.68633914001
"BNIP3L",5816.59201043433,5376.20221291188,5344.11598352845,5370.59233606479,5548.37896669685,6263.66870728247,5751.65291625475,5206.69196035485,6061.90455998796,5635.63728220848
"BOLA1",395.588598556325,388.516774086805,424.754562836369,392.184848611129,385.894077658003,387.580868676641,392.321683527732,390.289263707923,386.11880644555,389.198359565818
"BORA",94.2560257295253,97.0316392920604,84.7155672070661,94.4730189131742,85.4358052433022,86.2369036422769,94.9035404952717,94.5935498347737,85.2116135588059,92.7210864490799
"BPGM",802.402614849281,991.229310470986,938.130605048489,871.58735212688,891.17755066519,860.650079143151,1045.52360552133,910.552096040079,906.080248660841,1027.19784380456
"BPHL",240.531667777146,197.868028554182,243.907869220133,225.86973559969,198.726662043475,242.48287892884,220.720163215292,245.972691131636,199.632972390144,204.643287489141
"BPTF",3922.57955047232,3592.93061166457,3666.6618418223,3724.60491176736,3759.40920486318,3934.4466647095,3610.71554008253,3647.74683292649,3702.5269974552,3570.44507823365
"BRAF",1924.45500765984,1807.80165390984,1986.9265231827,1931.86939456012,1921.96432901044,1941.32510391477,1893.80585192619,1957.51479421604,1931.80413433617,1876.21476358948
"BRAP",1071.08950254748,1027.89427109913,970.500734665208,1057.84294347453,1060.38205863084,1065.43153860503,1031.30492376938,997.636991267475,1003.84060486963,1009.27577947513
"BRCA1",280.167914448629,262.420376112006,261.29975760094,319.968226036908,260.738930617554,284.816223203558,270.113894720358,290.001207105145,264.869448402009,261.742564197863
"BRCC3",644.953411017503,601.276260220492,629.692956308526,627.517551079644,651.185468947037,651.424550725755,618.863519433412,628.013233872009,624.370017164537,629.512968322047
"BRD1",2221.39823720744,2170.10559015596,2075.42958659771,2258.73936856191,2220.33543625351,2191.60810534348,2172.09161765088,2203.84824019066,2162.6621206522,2160.01893178239
"BRD2",12224.9704739241,11795.0908943018,11475.5722847481,12119.3567001141,12200.5148730878,11702.2727805977,11776.7389767595,11997.385100595,11457.6378173101,11569.1542523844
"BRD3",1339.71374744194,1227.57531231404,1270.70412588911,1400.40535577759,1313.98713392722,1328.20878174726,1244.52248289463,1290.53786307982,1343.3953891586,1271.29522091007
"BRD4",6705.23215455909,6282.61391391122,5514.79140736819,7284.9925553715,5915.88662986942,6507.99119022788,6204.13743906052,6949.09259512717,6258.79319701372,6164.94332667774
"BRD8",2707.01361955678,2663.89210881709,2716.97589442196,2725.48694334684,2689.99790816086,2680.88658535597,2591.59782147085,2602.20768664494,2748.7670371311,2600.2977063926
"BRD9",1839.39445372208,1803.87353657263,1787.32386942603,1815.82629716243,1773.32505022453,1804.72139858093,1816.34045679672,1819.09762659439,1807.03808247668,1818.80621394655
"BRF1",2373.0987825807,2333.04565832661,2295.76550229263,2485.59135092082,2185.77249018484,2261.31009727255,2165.20051836848,2292.27848707473,2247.66371653497,2242.93546056286
"BRF2",213.509321166576,225.147125829454,226.991994678266,226.549885248808,227.880534296627,235.244680965827,238.538480848599,238.720500257666,235.524302555506,246.996427233178
"BRIX1",586.443244614783,597.932441391533,559.620808220463,558.881919713324,475.90229588135,566.326056557106,649.90201226754,592.14694319597,558.322853250852,618.100129624634
"BRMS1",1315.16137623069,1450.69751537496,1310.53454868626,1461.00380212351,1229.23707137068,1239.44073748073,1310.99801156639,1330.68715868523,1261.19091222242,1347.26030796847
"BRPF1",1145.22230802085,1039.49390810619,1003.2751152494,1155.92096480623,1116.36057411007,1142.51507170255,1137.19505507293,1122.00103797946,1135.67772699143,1054.53861306769
"BRSK2",216.921440263762,217.068995521122,219.196370027726,222.772920031997,217.575768603272,224.825881529259,216.529986438039,216.586625678696,217.769977297086,218.397949979043
"BRWD1",3707.37834191836,3600.88273184162,3777.87828044198,3580.33442979816,3650.82155157934,3692.47803072256,3517.64961048382,3595.25346247292,3790.43519894706,3454.87713610718
"BSDC1",4529.71422395846,4621.39658705032,4846.43234799152,4444.04643976243,4546.74201945144,4473.60453307976,4546.24629439943,4513.82979484393,4523.18318800344,4549.22701825856
"BSG",31233.2124478174,28310.7410258167,29906.5181647838,33944.5823417609,31065.7843097951,29008.3452661215,29141.4318612232,32193.1849009963,31172.5039680135,31542.750054379
"BSN",271.496001732437,269.221776087806,271.038656792745,273.190884182825,270.453998586917,272.329901079773,269.17718814053,270.115660054326,271.866023960639,269.593286980702
"BST1",167.523301641489,131.056134791789,133.841683598464,154.474618662154,132.949772050472,169.174489369352,149.298678593283,128.801849389236,128.139153041616,167.531748407586
"BST2",1349.162226342,2498.90615947678,2504.91579009075,1449.78747397796,2054.51874420984,1986.33775114738,1884.32064704667,1885.04452922756,2735.9501442544,1581.11440766609
"BTAF1",3201.25000064855,3156.22717060306,2590.45258504131,3188.91281394985,3121.30570785372,2893.48940406328,3059.65166194603,3036.72162456082,3363.29174541127,2671.5184522214
"BTBD1",3559.80433737072,3758.11282319573,3478.71325362633,3551.24726718084,3842.97062516941,3463.70196010411,3365.91811019186,3360.50717196343,3665.68757223411,3524.9049681118
"BTBD2",5667.60777315676,4978.38248793208,4990.12567509617,5806.0261309273,5017.35661093436,4910.35776491928,5297.14791793404,5328.92010077625,5375.20230218792,5266.61146304447
"BTBD3",1798.90238833433,1741.06308551545,1518.77703137166,1830.9012066077,1707.15693285225,1741.30401687282,1607.68908835215,1679.24430261637,1433.41336648099,1763.89343811339
"BTBD7",1412.73028213632,1385.65553106986,1363.18303338454,1358.85690446616,1351.39309678141,1404.04454351836,1334.2957508955,1332.48966019423,1394.5618718259,1345.06511084858
"BTD",397.558502442259,385.179365792596,415.08607159473,396.743319439883,407.995747815998,418.679695523244,392.062256913514,395.793713000565,397.819282179926,407.570821490997
"BTF3",12787.5592332997,12679.3759748459,12924.0571447736,12404.1105686104,12491.3398445428,12091.9041721959,12963.021933821,12246.0052562032,13316.6264385991,12777.5010177911
"BTG1",7429.70822373999,7031.89353083153,5967.3465935439,6362.36783285366,7781.1623901268,6401.54772803165,6163.3089959993,6297.80515726385,5818.84528037196,6978.92700865159
"BTG2",7449.81680046307,7569.96119658311,8414.94519772389,7870.2332195355,10081.8497505298,7785.8207933894,7681.47742747594,7738.60002671783,7673.85660144474,9103.0207466336
"BTG3",534.311894783053,591.929220777572,719.357719460929,467.549644386758,510.866552021111,445.592343986227,546.805997562844,530.520105909926,660.651546008317,550.327258555715
"BTK",163.402256432102,131.030854474995,155.000165291589,151.10384085821,159.843805639581,177.350433994622,150.240021495919,155.081539537027,158.122930589847,162.594016304727
"BTN2A1",1855.1738774608,1820.43700379963,1654.23942712545,1667.74385374287,1895.81062494279,1555.95791249127,1787.66432788156,1824.42064680811,1646.64906583401,1608.74974760182
"BTN2A2",492.782594691484,454.245843905674,500.688586408845,467.092094235937,468.163074034145,480.757788497097,524.560147687487,517.693575728701,473.534439479307,494.599654733949
"BTN3A2",878.357639244599,1062.54940920663,982.382353222056,1037.57820407916,1226.18120826438,965.311349130995,927.466944317728,1109.04894973996,896.435717967203,1016.14216791686
"BTN3A3",684.555593398728,753.192616088748,820.859497011645,697.231852631404,794.79618992742,735.137489387587,780.94337998464,781.779234380306,765.988576394531,709.052062367091
"BTRC",1583.97422643227,1584.08150712807,1564.41506383593,1419.23869097074,1536.19469696172,1472.37776415399,1507.70287309351,1471.65416235069,1497.53281127809,1517.20904143941
"BUB1B",37.4534248203303,32.1545497969869,21.410062097895,29.8259478992176,22.1945512834224,26.8903623802201,34.5533639582832,31.9073155186067,23.4799096434208,23.5336258089456
"BUB3",2387.35001256621,2447.23791001756,2330.95856498469,2385.07445620926,2355.79531959285,2307.12136515576,2358.55377580802,2391.64316491863,2367.56621991925,2326.22836751273
"BUD31",883.111113842106,840.960044989957,851.86085705503,870.211429935674,840.02170979261,826.170366664367,889.913490315048,915.477412663208,834.291927417631,884.743515445959
"BYSL",450.16531906401,494.217999977383,446.829032358709,448.674923475475,419.00395299952,427.718549517921,482.442876246105,527.191736250849,433.456123405202,446.474881779628
"BZW2",1558.95384739948,1537.83620733198,1313.59709349288,1373.75552926622,1294.68952083991,1329.96102342818,1757.17435074993,1556.37016481442,1348.19326904198,1452.99231938954
"C10orf10",4696.3482236368,6676.21143217552,6939.34551504563,5480.71743105317,8168.04609220077,6320.78422273417,5575.3357470798,6432.33466318126,7154.99227134592,7712.03209577496
"C10orf76",1727.8322598281,1692.38168284976,1816.61163078357,1588.13977250891,1786.28200426718,1732.89627391033,1649.29941912031,1642.71350928995,1781.64798918925,1759.80257361065
"C10orf88",323.734359552089,312.265629169211,308.34780009067,309.285838816666,295.763841654571,295.80578210416,303.642401502035,294.028061863601,292.910008300198,316.682041049768
"C11orf24",1145.95221378388,1233.79200759074,1206.38508584973,1260.11194265165,1220.64821424156,1193.16518355791,1207.90838909338,1246.44752208493,1197.47204097458,1235.23592020336
"C11orf49",1034.23012051456,758.227702146751,1063.74548418012,968.00755352324,989.961014935713,942.069614999586,1024.47576534219,1017.556769294,1019.42755777774,983.477182700545
"C11orf57",1123.50273305213,1262.92336044954,1182.10770932691,1167.24301611443,1117.15634194744,1144.8221651862,1142.09705025823,1124.64938612487,1162.69574185707,1136.84933352906
"C11orf58",4296.74999546272,4288.02144729636,4225.80974939143,4137.07836963598,4105.0932504795,4166.18134937173,4253.04596615209,4023.04356593088,4182.77694580881,4151.76288019642
"C11orf68",2341.74348478265,2384.99519508071,2388.83838690497,2449.90867767084,2266.32878788641,2182.57529141392,2237.1883504997,2296.87483130464,2358.36731620288,2347.57655114469
"C11orf80",276.284886488818,312.355577133549,294.430080859975,339.656634977539,263.83691238447,260.583702629219,269.819457650732,276.928199236205,303.522444352759,274.523199397435
"C11orf95",974.915729790999,828.943311473472,687.418550923015,778.079809626236,660.514717521679,768.904440030296,611.619036862591,757.373567238425,681.671530870351,649.429189233899
"C12orf10",1230.39838690587,1249.09598690967,1217.87795210548,1236.43126590478,1213.18523351889,1212.19427904043,1244.12314842797,1278.56980518876,1171.50406881841,1261.6837335934
"C12orf29",474.29804478972,545.947604660563,449.60581408693,426.40706849969,439.590080077214,440.029736248185,471.821527846335,444.257060833045,401.442518584578,473.187982189668
"C12orf4",672.643537639512,669.845430506249,641.90609101682,631.935358710696,626.406988852671,633.843164291404,660.058452242642,625.417781985154,604.807168037672,636.685024137381
"C12orf43",512.637573420319,532.927906965278,490.185924274706,517.199962246381,529.432582429366,512.334883396374,503.700177356224,499.203798728821,475.962072169416,493.26988372213
"C12orf49",671.643849071125,763.519158554786,743.359440393091,678.551137371185,798.311168932809,803.620322495363,715.555517427949,693.44828574805,755.356752121521,694.243814243214
"C14orf159",3641.59312928213,2759.23983182742,3158.97067301476,3696.8477062935,3317.50545158161,3371.45986181631,2665.95298594562,2978.30981232577,3472.98920971472,2849.15411335292
"C14orf166",3017.09193129938,3039.97137778558,2956.8202519291,3162.4971695019,2940.15786709272,3003.19329648575,3002.58240095795,3011.76770116717,2977.83875902047,3465.80948887993
"C14orf2",2951.35071016937,3018.69361085732,2538.67065298168,2908.76333400227,2484.55476890846,2563.93814304235,2545.16027514812,2353.77178830732,2480.91311148113,2658.98597377343
"C14orf93",316.586123892489,286.165984224402,291.637966061834,302.691005175428,289.048104772407,289.904160477574,300.282268201444,284.263335020056,286.850592381244,313.412440180579
"C15orf39",1210.65954158844,1795.68769048279,1320.66492776009,1516.33333094958,1543.00913218508,1452.05913182774,1442.99313588143,1580.84024878345,1382.89149546363,1205.98507603745
"C16orf45",1312.75832009726,1325.81569299951,1550.76703442736,1301.5105296218,2183.75087013029,1305.77287231987,1316.51090122828,1332.02944632995,1365.80290765258,2170.56785478773
"C16orf62",2057.29226039586,1936.04743019423,2047.39443961823,2048.71848858528,2062.78285996357,2088.94316213658,1939.5036520372,2028.22192644337,2094.45732261009,2111.07656759425
"C17orf53",58.0771840266507,57.2207424781802,56.589920025358,63.3392249733956,56.4458740172227,59.2743832488161,57.4821329040713,58.0775638943003,56.8107636725188,56.7420146536687
"C17orf62",2695.14613611328,2558.88357491663,3203.37535305023,2853.74320079247,2758.11303854035,2884.96549770627,2931.69634811592,3136.61973601713,2862.32640695913,2991.83012588075
"C17orf75",357.123653365545,354.661089177147,361.110536367177,378.754027972588,334.668509730135,348.676079663843,369.64955097435,385.454561564093,336.483225811642,327.085786850146
"C17orf80",866.222463081657,853.721903942172,846.139676752263,847.79121729232,816.002052593534,863.281758405185,867.564914710586,837.930190169749,827.377381266257,842.491260324014
"C18orf25",1828.51034311996,1745.44201982212,1728.05534891938,1701.97666238495,1719.75703211046,1725.40890151309,1787.3652783369,1773.29268298195,1751.8336087326,1728.5182937125
"C18orf8",873.791488678545,980.405277639726,835.953991008186,927.986552596783,916.500773487793,917.77435545929,922.3241230129,975.372154380364,899.176357895119,906.371224492078
"C19orf24",800.292701721571,793.889070288699,797.391906204026,822.212196673237,748.827659571674,672.651646717977,819.712151229684,790.730404019215,777.528898765808,813.335117678987
"C19orf53",2318.16993610034,2348.51046413744,2321.97122453875,2323.66498294911,2200.7287574984,2174.61614852051,2314.99139027251,2335.64157895946,2260.8295257778,2325.37100383393
"C19orf54",578.841068172113,498.915662584522,496.56019375773,564.697730140098,517.66429682732,550.046722951669,563.513449735997,559.987994820507,550.347966629008,565.259180657022
"C19orf60",1272.53557833257,1375.02199433736,1307.68844673743,1574.15539991604,1291.73124941348,1224.16337993606,1328.77237934173,1496.23002635022,1275.7453845052,1522.11400613317
"C19orf66",904.430404452555,834.722821541053,940.237583249015,1035.32623686301,984.823013659475,817.887661980298,828.173313317969,996.088638359815,1011.62099424958,915.889945756772
"C19orf73",28.8879678295152,28.8486479061401,28.8683490345063,28.8376989771457,28.822760299868,28.8465598950546,28.9060056993561,28.875816727223,28.9191182108107,28.8802329665732
"C1D",659.582249802459,685.855907949099,673.701011174193,634.100748721429,644.910725383538,657.048614017781,675.085850866293,662.739594585702,641.482548825814,648.584223188197
"C1GALT1",1125.95941631671,1168.48520258864,1161.07243343066,1001.47277162504,1254.55577795735,1047.6713424549,1127.75785923499,1129.0343008861,1112.77722436318,1081.62309960178
"C1GALT1C1",388.22041025436,410.832739603399,453.202048223807,412.874124034456,462.854739535523,418.428707102658,417.671043615762,378.844378946704,448.966295273336,437.861658826741
"C1orf109",483.755812293534,486.058520872677,502.350214710715,474.332173282088,454.808995509062,442.325822764083,489.960154839168,490.596977520878,450.537015757808,473.273431877963
"C1orf112",146.603829390743,140.650148298007,139.541372284641,141.466623253347,137.215159155104,138.032396819108,145.730891836379,141.97129455415,136.240507767018,138.960160847279
"C1orf115",1019.76668688174,732.833555348072,745.992633289189,1025.82632460276,1092.85849039694,1068.13660694637,737.25736943047,845.819054665473,738.531604694272,828.779059529665
"C1orf123",1416.49865138483,1399.41143998868,1495.95188683372,1273.60060346439,1421.26576957022,1348.2602209572,1386.3999767919,1382.32172565755,1448.733690465,1440.2234510925
"C1orf159",646.510971136435,626.018502066648,625.467886828935,642.49066480627,619.323378357368,617.220901320279,624.096567912293,621.898191749187,620.130320647328,624.390667737027
"C1orf174",704.064546381965,710.990910136406,699.741645100241,689.626883666378,684.283879608138,667.027326215994,724.626658164678,672.430832175526,663.493971230588,680.516329889854
"C1orf21",3523.02035125229,3245.4703188933,3429.1550076214,2223.67491721934,3629.98946229546,3750.07541540198,3669.51956571801,3341.61194177774,3219.99261053994,3253.93171027138
"C1orf216",966.40245042723,1047.72610044713,1296.29940577554,1036.35076913012,906.594247154154,946.625101480967,1041.33131960399,983.266566056215,1001.58197098576,965.870432072774
"C1orf27",954.455174051176,970.224874379997,980.779221121458,918.422486808474,1010.9555487212,989.890235066939,953.105725710209,910.832818627161,971.26675096802,971.052288517534
"C1orf35",864.78249167925,824.654844856142,790.390598991076,842.928001609701,782.128147664015,810.992894083761,810.826521362099,847.170361341509,772.856161150693,788.26168059243
"C1orf50",283.857012071967,282.4518217262,282.762322804984,285.152727024104,285.640076556011,286.322400821749,282.427649780917,285.064071080138,283.729696919924,284.423741474809
"C1orf54",200.884779552005,223.147002906065,238.357681376605,206.379764408403,210.199650458764,208.83820015258,213.143746075319,200.474563931896,197.149652760574,210.731421536234
"C1orf56",236.803195705239,265.338340135276,249.055929930079,236.216463458191,239.8742947932,234.482620056203,248.982964431801,246.615663349563,244.767379923563,238.24299248152
"C1QA",1013.04652351308,1636.97552072953,1371.2587971261,1376.40013502123,1534.03559919158,1756.71694779221,1666.02968733446,2044.07151246884,1685.49273390441,1359.12291508026
"C1QB",1476.30626699096,2418.39459092773,1852.93464866539,2098.30124899249,2157.37130903381,3486.57125098245,2468.81514278751,3625.44860563145,2937.90973475846,2162.88278584473
